,date,open,close,high,low,volume,code
920,2013-11-05,102.056,103.792,104.002,101.229,27843.0,600519
921,2013-11-06,103.92,104.949,105.971,103.333,44449.0,600519
922,2013-11-07,104.731,104.438,105.122,102.732,21358.0,600519
923,2013-11-08,104.16,102.311,105.205,102.214,21537.0,600519
924,2013-11-11,103.709,104.874,106.475,102.341,52328.0,600519
925,2013-11-12,104.776,108.85,109.233,104.498,69478.0,600519
926,2013-11-13,108.286,108.759,110.06,107.542,31881.0,600519
927,2013-11-14,108.97,108.271,108.97,106.482,24042.0,600519
928,2013-11-15,108.023,107.797,108.684,106.79,33597.0,600519
929,2013-11-18,108.218,107.835,108.865,107.316,41571.0,600519
930,2013-11-19,107.843,107.332,108.369,106.189,41166.0,600519
931,2013-11-20,107.271,106.76,107.407,106.264,25517.0,600519
932,2013-11-21,106.475,104.205,106.933,104.123,32991.0,600519
933,2013-11-22,104.205,104.062,104.724,103.694,28110.0,600519
934,2013-11-25,103.544,105.911,106.61,103.348,26181.0,600519
935,2013-11-26,105.956,105.197,106.595,105.047,16406.0,600519
936,2013-11-27,105.205,105.175,106.107,104.16,15679.0,600519
937,2013-11-28,105.197,106.588,107.204,105.197,22240.0,600519
938,2013-11-29,105.964,106.294,106.452,105.152,20423.0,600519
939,2013-12-02,105.22,102.792,105.415,102.582,42892.0,600519
940,2013-12-03,102.62,103.394,103.649,101.71,32882.0,600519
941,2013-12-04,103.303,104.07,104.476,102.635,33510.0,600519
942,2013-12-05,104.04,102.95,104.04,102.92,19326.0,600519
943,2013-12-06,102.785,104.273,104.536,102.206,29150.0,600519
944,2013-12-09,104.16,103.664,104.235,102.206,25371.0,600519
945,2013-12-10,103.341,102.92,103.634,102.356,25392.0,600519
946,2013-12-11,102.852,102.499,103.409,102.334,19868.0,600519
947,2013-12-12,102.454,102.507,103.213,102.356,18306.0,600519
948,2013-12-13,102.379,102.507,103.251,102.372,19267.0,600519
949,2013-12-16,102.214,99.929,102.522,99.854,32869.0,600519
950,2013-12-17,99.914,100.109,101.252,99.501,15641.0,600519
951,2013-12-18,99.944,99.568,100.327,99.433,20105.0,600519
952,2013-12-19,100.17,98.561,100.252,98.524,17813.0,600519
953,2013-12-20,98.636,95.18,99.012,94.691,38556.0,600519
954,2013-12-23,95.014,95.074,95.924,94.781,19222.0,600519
955,2013-12-24,95.443,95.149,95.969,94.977,27897.0,600519
956,2013-12-25,95.443,94.886,95.721,94.608,18439.0,600519
957,2013-12-26,94.691,93.744,94.864,93.293,34156.0,600519
958,2013-12-27,94.09,94.841,95.615,93.744,25455.0,600519
959,2013-12-30,95.029,93.534,95.428,93.18,32166.0,600519
960,2013-12-31,93.188,96.48,97.179,92.061,57546.0,600519
961,2014-01-02,96.187,94.676,96.187,94.39,21976.0,600519
962,2014-01-03,94.127,93.173,94.541,92.609,23341.0,600519
963,2014-01-06,92.346,90.731,93.864,90.708,30229.0,600519
964,2014-01-07,90.265,90.603,91.196,89.581,18039.0,600519
965,2014-01-08,90.55,89.731,91.069,88.686,31989.0,600519
966,2014-01-09,89.43,89.686,91.535,89.13,47886.0,600519
967,2014-01-10,89.438,89.633,90.505,88.716,21126.0,600519
968,2014-01-13,89.656,90.099,91.925,89.491,37646.0,600519
969,2014-01-14,90.332,91.166,91.527,89.355,23474.0,600519
970,2014-01-15,90.565,89.25,91.046,88.716,19720.0,600519
971,2014-01-16,89.318,91.677,92.023,89.235,39119.0,600519
972,2014-01-17,91.535,90.407,92.173,90.272,32363.0,600519
973,2014-01-20,91.61,95.285,95.668,90.948,60090.0,600519
974,2014-01-21,94.691,95.435,96.728,94.203,35404.0,600519
975,2014-01-22,95.428,100.831,101.312,94.916,73667.0,600519
976,2014-01-23,100.838,100.771,101.755,99.02,40258.0,600519
977,2014-01-24,100.327,101.83,101.973,99.583,35780.0,600519
978,2014-01-27,101.372,105.776,108.053,101.199,83510.0,600519
979,2014-01-28,105.596,104.626,106.715,103.333,36401.0,600519
980,2014-01-29,105.047,102.965,106.009,102.574,31520.0,600519
981,2014-01-30,102.582,99.35,102.92,98.449,37223.0,600519
982,2014-02-07,99.245,100.62,101.169,98.494,23865.0,600519
983,2014-02-10,100.703,99.846,101.004,98.343,36251.0,600519
984,2014-02-11,99.801,100.733,101.891,99.275,43006.0,600519
985,2014-02-12,100.853,100.816,101.432,100.185,19283.0,600519
986,2014-02-13,100.726,101.958,104.002,100.711,38567.0,600519
987,2014-02-14,101.748,107.392,107.467,101.748,67410.0,600519
988,2014-02-17,108.293,112.712,113.471,108.293,87465.0,600519
989,2014-02-18,112.307,110.48,112.307,109.812,33640.0,600519
990,2014-02-19,110.51,112.374,114.215,110.51,31482.0,600519
991,2014-02-20,112.352,111.968,113.915,111.224,23188.0,600519
992,2014-02-21,111.224,112.036,112.84,111.059,34125.0,600519
993,2014-02-24,112.051,110.939,113.539,109.428,31178.0,600519
994,2014-02-25,111.224,106.993,111.525,105.964,46279.0,600519
995,2014-02-26,105.633,106.738,108.955,104.498,26513.0,600519
996,2014-02-27,106.828,108.932,109.564,105.227,25646.0,600519
997,2014-02-28,108.97,112.742,113.329,108.932,41926.0,600519
998,2014-03-03,112.727,116.432,116.477,111.472,48816.0,600519
999,2014-03-04,114.321,115.283,119.709,114.23,50866.0,600519
1000,2014-03-05,115.756,120.122,120.235,114.23,47211.0,600519
1001,2014-03-06,120.4,121.746,121.971,117.988,42741.0,600519
1002,2014-03-07,121.746,124.368,125.653,120.273,58110.0,600519
1003,2014-03-10,123.85,117.943,124.601,115.756,49985.0,600519
1004,2014-03-11,117.236,121.881,122.948,116.56,38561.0,600519
1005,2014-03-12,121.054,119.138,122.948,117.071,36763.0,600519
1006,2014-03-13,118.439,123.902,124.075,118.071,42637.0,600519
1007,2014-03-14,123.294,123.151,124.752,121.595,24933.0,600519
1008,2014-03-17,124.0,125.105,125.248,121.753,32198.0,600519
1009,2014-03-18,126.48,128.75,132.417,126.48,59473.0,600519
1010,2014-03-19,127.683,131.042,131.515,127.006,35365.0,600519
1011,2014-03-20,130.989,127.141,131.14,127.006,33895.0,600519
1012,2014-03-21,126.585,128.81,129.246,124.376,40318.0,600519
1013,2014-03-24,128.509,128.727,132.064,127.683,26320.0,600519
1014,2014-03-25,126.555,125.36,126.555,116.928,62403.0,600519
1015,2014-03-26,124.075,119.108,124.834,119.01,57376.0,600519
1016,2014-03-27,118.484,118.484,120.844,117.537,38044.0,600519
1017,2014-03-28,118.604,114.711,119.484,113.486,48272.0,600519
1018,2014-03-31,114.238,116.26,118.274,114.23,30583.0,600519
1019,2014-04-01,116.267,122.114,122.159,116.034,34046.0,600519
1020,2014-04-02,122.302,124.481,127.502,121.017,46698.0,600519
1021,2014-04-03,125.924,124.233,126.022,122.873,26918.0,600519
1022,2014-04-04,123.737,123.294,124.226,120.994,23206.0,600519
1023,2014-04-08,123.188,123.654,124.316,121.002,25927.0,600519
1024,2014-04-09,124.015,122.76,125.225,121.843,21618.0,600519
1025,2014-04-10,122.7,127.389,128.524,119.867,54177.0,600519
1026,2014-04-11,129.261,132.327,134.972,129.261,90225.0,600519
1027,2014-04-14,131.29,131.034,133.251,130.012,26824.0,600519
1028,2014-04-15,130.163,131.132,132.169,130.163,25880.0,600519
1029,2014-04-16,130.538,128.524,131.185,127.9,22040.0,600519
1030,2014-04-17,128.359,131.666,132.267,127.916,29744.0,600519
1031,2014-04-18,131.515,131.748,133.597,130.238,19601.0,600519
1032,2014-04-21,130.771,129.298,132.252,129.261,18333.0,600519
1033,2014-04-22,129.261,129.358,131.613,128.9,22344.0,600519
1034,2014-04-23,129.321,132.312,132.635,129.283,32482.0,600519
1035,2014-04-24,132.38,132.086,132.8,130.538,12581.0,600519
1036,2014-04-25,126.24,123.767,126.255,121.588,95877.0,600519
1037,2014-04-28,121.806,122.339,123.669,120.1,33028.0,600519
1038,2014-04-29,122.347,122.94,124.361,122.099,27996.0,600519
1039,2014-04-30,123.211,123.158,123.467,122.144,19220.0,600519
1040,2014-05-05,122.873,120.43,122.873,118.048,36743.0,600519
1041,2014-05-06,120.243,120.836,122.272,120.243,13622.0,600519
1042,2014-05-07,121.452,120.739,121.452,119.942,11960.0,600519
1043,2014-05-08,120.844,120.746,122.114,120.558,14697.0,600519
1044,2014-05-09,120.739,120.708,121.971,120.468,16721.0,600519
1045,2014-05-12,121.964,120.926,121.971,119.867,26194.0,600519
1046,2014-05-13,120.821,120.799,121.452,119.912,15939.0,600519
1047,2014-05-14,120.235,116.688,120.941,115.741,34016.0,600519
1048,2014-05-15,116.47,117.349,118.048,116.109,16983.0,600519
1049,2014-05-16,117.349,116.605,118.063,116.237,18467.0,600519
1050,2014-05-19,114.606,111.209,114.982,111.179,56250.0,600519
1051,2014-05-20,111.3,108.955,112.307,107.918,46885.0,600519
1052,2014-05-21,108.293,113.479,113.975,108.181,38737.0,600519
1053,2014-05-22,113.404,112.765,115.433,112.464,18678.0,600519
1054,2014-05-23,112.727,114.456,114.817,112.712,14009.0,600519
1055,2014-05-26,116.41,115.41,116.41,114.869,8910.0,600519
1056,2014-05-27,114.982,115.132,117.049,114.877,13035.0,600519
1057,2014-05-28,114.899,115.688,116.485,114.832,12501.0,600519
1058,2014-05-29,115.531,115.951,117.184,115.328,10106.0,600519
1059,2014-05-30,115.921,115.147,116.695,114.997,9217.0,600519
1060,2014-06-03,114.982,114.809,116.109,114.418,13048.0,600519
1061,2014-06-04,114.974,113.592,115.268,112.742,10494.0,600519
1062,2014-06-05,113.569,116.312,116.485,112.224,20678.0,600519
1063,2014-06-06,116.244,115.425,116.973,114.448,9477.0,600519
1064,2014-06-09,114.456,115.155,116.034,114.456,10034.0,600519
1065,2014-06-10,115.17,116.335,116.703,115.17,19305.0,600519
1066,2014-06-11,116.297,115.688,116.771,115.14,10781.0,600519
1067,2014-06-12,115.786,114.704,115.786,114.321,11499.0,600519
1068,2014-06-13,114.749,114.839,115.606,113.599,16970.0,600519
1069,2014-06-16,114.907,116.049,116.32,114.531,16237.0,600519
1070,2014-06-17,115.959,115.125,115.959,114.381,16364.0,600519
1071,2014-06-18,115.583,115.418,116.072,115.283,14024.0,600519
1072,2014-06-19,115.403,114.779,115.884,114.606,11551.0,600519
1073,2014-06-20,114.756,115.117,115.433,114.471,12019.0,600519
1074,2014-06-23,115.358,117.469,117.522,115.252,28983.0,600519
1075,2014-06-24,117.702,122.925,123.098,117.65,38532.0,600519
1076,2014-06-25,123.438,120.805,123.438,120.185,38171.0,600519
1077,2014-06-26,120.805,120.304,121.442,120.108,36348.0,600519
1078,2014-06-27,120.117,119.234,120.117,118.248,26477.0,600519
1079,2014-06-30,119.913,120.592,121.365,119.25,24399.0,600519
1080,2014-07-01,121.111,120.414,121.111,119.59,11946.0,600519
1081,2014-07-02,120.635,120.677,120.907,119.76,12068.0,600519
1082,2014-07-03,120.788,121.68,121.799,120.1,19331.0,600519
1083,2014-07-04,121.799,121.731,122.461,121.221,15402.0,600519
1084,2014-07-07,121.289,122.444,122.546,120.788,22879.0,600519
1085,2014-07-08,122.393,120.762,122.453,119.777,21091.0,600519
1086,2014-07-09,120.609,119.964,121.348,119.777,14328.0,600519
1087,2014-07-10,119.862,119.794,120.465,119.42,12159.0,600519
1088,2014-07-11,120.159,120.499,121.535,119.862,18432.0,600519
1089,2014-07-14,120.499,127.209,128.16,120.185,46534.0,600519
1090,2014-07-15,126.648,130.64,134.199,126.648,58787.0,600519
1091,2014-07-16,130.674,131.286,133.163,130.674,24459.0,600519
1092,2014-07-17,130.878,130.589,132.118,129.103,20191.0,600519
1093,2014-07-18,130.454,136.73,140.145,129.698,74896.0,600519
1094,2014-07-21,136.229,136.73,138.344,134.7,30143.0,600519
1095,2014-07-22,135.558,138.616,139.295,135.558,29820.0,600519
1096,2014-07-23,137.597,139.202,140.145,137.257,27836.0,600519
1097,2014-07-24,139.092,138.896,143.627,137.852,35682.0,600519
1098,2014-07-25,139.295,139.194,141.037,136.798,27833.0,600519
1099,2014-07-28,139.491,139.508,142.684,138.378,42968.0,600519
1100,2014-07-29,139.55,136.798,139.55,136.119,36017.0,600519
1101,2014-07-30,136.527,134.632,136.527,132.925,54876.0,600519
1102,2014-07-31,134.446,136.127,136.221,133.316,25206.0,600519
1103,2014-08-01,136.042,138.429,139.55,135.575,43259.0,600519
1104,2014-08-04,138.446,139.635,140.671,137.843,38848.0,600519
1105,2014-08-05,139.295,141.207,141.555,137.316,38357.0,600519
1106,2014-08-06,139.975,138.718,140.807,137.597,20317.0,600519
1107,2014-08-07,138.531,136.408,139.627,136.323,25396.0,600519
1108,2014-08-08,137.563,137.716,138.726,135.728,23819.0,600519
1109,2014-08-11,138.004,138.506,138.616,137.181,20070.0,600519
1110,2014-08-12,137.435,137.631,138.234,136.025,19604.0,600519
1111,2014-08-13,137.631,138.013,139.958,136.577,34454.0,600519
1112,2014-08-14,137.614,137.138,138.82,136.985,22958.0,600519
1113,2014-08-15,137.767,137.206,138.013,136.858,21802.0,600519
1114,2014-08-18,137.597,135.686,137.852,135.134,41698.0,600519
1115,2014-08-19,135.686,134.777,135.686,134.581,32095.0,600519
1116,2014-08-20,134.828,137.597,137.648,134.624,37084.0,600519
1117,2014-08-21,137.597,135.873,137.869,135.049,18872.0,600519
1118,2014-08-22,135.898,135.278,136.229,134.836,18636.0,600519
1119,2014-08-25,135.278,134.836,136.025,134.454,15376.0,600519
1120,2014-08-26,134.624,133.961,135.405,133.316,16589.0,600519
1121,2014-08-27,133.961,132.815,134.012,132.653,13828.0,600519
1122,2014-08-28,132.501,132.518,134.505,132.501,17618.0,600519
1123,2014-08-29,132.501,134.395,134.7,131.651,23838.0,600519
1124,2014-09-01,134.369,134.581,135.473,133.953,16450.0,600519
1125,2014-09-02,134.887,138.072,138.14,134.225,41246.0,600519
1126,2014-09-03,138.089,139.992,142.2,138.072,42042.0,600519
1127,2014-09-04,139.89,140.196,140.943,139.024,23975.0,600519
1128,2014-09-05,140.739,142.277,142.829,140.323,34731.0,600519
1129,2014-09-09,142.396,139.363,142.667,139.295,20562.0,600519
1130,2014-09-10,139.041,139.219,140.145,138.455,17867.0,600519
1131,2014-09-11,139.185,137.58,139.992,137.155,31875.0,600519
1132,2014-09-12,137.164,137.979,138.149,136.17,17356.0,600519
1133,2014-09-15,137.512,135.397,137.52,134.879,32543.0,600519
1134,2014-09-16,136.323,133.741,136.408,133.367,34823.0,600519
1135,2014-09-17,134.598,134.395,135.507,133.639,25841.0,600519
1136,2014-09-18,134.216,135.261,135.371,133.418,26482.0,600519
1137,2014-09-19,135.261,136.62,136.73,134.624,22665.0,600519
1138,2014-09-22,136.501,133.299,136.501,133.214,37191.0,600519
1139,2014-09-23,133.095,133.758,133.775,132.806,34546.0,600519
1140,2014-09-24,132.917,136.059,136.323,132.161,43448.0,600519
1141,2014-09-25,136.679,137.758,139.278,136.662,56851.0,600519
1142,2014-09-26,137.172,137.86,138.548,135.219,22716.0,600519
1143,2014-09-29,137.877,137.996,138.616,137.079,23488.0,600519
1144,2014-09-30,138.225,137.707,138.438,136.917,21574.0,600519
1145,2014-10-08,136.747,136.518,136.832,134.029,45652.0,600519
1146,2014-10-09,135.788,135.906,136.11,134.692,36244.0,600519
1147,2014-10-10,135.066,135.066,135.728,133.944,43147.0,600519
1148,2014-10-13,134.038,132.585,134.097,130.53,53176.0,600519
1149,2014-10-14,131.651,131.575,133.341,131.176,28895.0,600519
1150,2014-10-15,131.439,133.622,133.843,131.405,22238.0,600519
1151,2014-10-16,132.585,133.622,134.361,132.585,23949.0,600519
1152,2014-10-17,134.199,134.522,135.091,133.265,30976.0,600519
1153,2014-10-20,134.522,133.282,134.624,132.84,32910.0,600519
1154,2014-10-21,133.35,134.59,135.337,133.01,39911.0,600519
1155,2014-10-22,134.573,135.117,135.439,133.775,22836.0,600519
1156,2014-10-23,134.683,135.091,136.136,134.106,31917.0,600519
1157,2014-10-24,135.006,134.947,135.805,133.936,19980.0,600519
1158,2014-10-27,133.324,133.775,135.134,131.558,27970.0,600519
1159,2014-10-28,133.622,134.828,135.134,133.503,20548.0,600519
1160,2014-10-29,134.879,134.454,135.524,133.758,21423.0,600519
1161,2014-10-30,134.199,132.008,134.199,131.736,49087.0,600519
1162,2014-10-31,132.05,133.078,133.265,131.099,36421.0,600519
1163,2014-11-03,133.138,132.144,133.248,132.033,24670.0,600519
1164,2014-11-04,132.067,128.585,132.067,128.254,55943.0,600519
1165,2014-11-05,128.296,124.134,128.296,123.582,76719.0,600519
1166,2014-11-06,124.134,124.984,125.272,124.015,36362.0,600519
1167,2014-11-07,125.001,125.74,125.96,124.95,41507.0,600519
1168,2014-11-10,127.404,130.606,130.615,126.555,62325.0,600519
1169,2014-11-11,131.057,130.25,131.821,129.112,47706.0,600519
1170,2014-11-12,129.935,129.859,130.454,127.574,30823.0,600519
1171,2014-11-13,129.715,128.746,129.723,127.133,49155.0,600519
1172,2014-11-14,128.729,133.596,133.885,128.177,75225.0,600519
1173,2014-11-17,142.693,135.94,142.693,135.898,150416.0,600519
1174,2014-11-18,136.747,132.203,137.444,131.651,63497.0,600519
1175,2014-11-19,132.135,130.012,132.203,129.621,46290.0,600519
1176,2014-11-20,129.851,127.982,129.885,127.821,46258.0,600519
1177,2014-11-21,127.88,130.063,130.122,127.574,41990.0,600519
1178,2014-11-24,130.7,130.759,131.651,129.103,53878.0,600519
1179,2014-11-25,130.309,131.345,131.524,129.783,53231.0,600519
1180,2014-11-26,131.311,132.458,132.806,130.708,63858.0,600519
1181,2014-11-27,131.651,133.078,133.537,130.802,96551.0,600519
1182,2014-11-28,132.985,132.365,132.985,130.097,88288.0,600519
1183,2014-12-01,132.985,135.949,136.747,132.501,121740.0,600519
1184,2014-12-02,135.091,136.866,136.917,134.412,99268.0,600519
1185,2014-12-03,137.97,140.0,142.948,137.902,117322.0,600519
1186,2014-12-04,141.419,147.899,148.214,141.419,117781.0,600519
1187,2014-12-05,151.178,145.173,152.002,143.203,112901.0,600519
1188,2014-12-08,143.406,146.914,149.904,142.013,100894.0,600519
1189,2014-12-09,146.09,146.821,158.508,145.666,151890.0,600519
1190,2014-12-10,148.638,152.817,155.858,148.638,106656.0,600519
1191,2014-12-11,152.885,149.394,154.533,148.885,54882.0,600519
1192,2014-12-12,150.15,149.989,153.726,149.488,51055.0,600519
1193,2014-12-15,149.997,156.317,156.368,149.004,70964.0,600519
1194,2014-12-16,156.028,153.42,156.028,151.28,51129.0,600519
1195,2014-12-17,152.877,152.095,154.117,151.017,60020.0,600519
1196,2014-12-18,152.622,152.325,154.754,152.036,38567.0,600519
1197,2014-12-19,152.087,153.582,154.567,151.187,49631.0,600519
1198,2014-12-22,152.588,156.368,156.529,149.386,73623.0,600519
1199,2014-12-23,156.096,160.411,164.343,154.592,85650.0,600519
1200,2014-12-24,159.68,155.484,162.908,153.463,63554.0,600519
1201,2014-12-25,155.561,157.837,157.981,153.743,44071.0,600519
1202,2014-12-26,157.208,159.315,160.529,155.433,42677.0,600519
1203,2014-12-29,159.765,155.841,161.379,154.584,89838.0,600519
1204,2014-12-30,155.433,158.695,159.663,154.992,56171.0,600519
1205,2014-12-31,157.642,161.056,161.379,157.132,46269.0,600519
1206,2015-01-05,161.056,172.013,173.474,160.266,94515.0,600519
1207,2015-01-06,169.872,168.029,172.047,166.492,55020.0,600519
1208,2015-01-07,166.509,163.876,169.448,161.37,54797.0,600519
1209,2015-01-08,164.776,162.874,165.218,161.498,40525.0,600519
1210,2015-01-09,161.719,161.642,166.28,161.472,53982.0,600519
1211,2015-01-12,161.379,158.347,163.579,156.673,49914.0,600519
1212,2015-01-13,158.831,157.03,160.139,156.792,36708.0,600519
1213,2015-01-14,157.132,155.586,158.406,153.633,52403.0,600519
1214,2015-01-15,156.189,158.041,158.321,154.992,48585.0,600519
1215,2015-01-16,158.151,158.075,159.68,157.964,39978.0,600519
1216,2015-01-19,153.735,149.046,155.603,145.64,64679.0,600519
1217,2015-01-20,149.505,151.254,153.31,146.94,61022.0,600519
1218,2015-01-21,151.416,154.89,155.348,150.507,52674.0,600519
1219,2015-01-22,154.898,153.93,156.588,152.885,38254.0,600519
1220,2015-01-23,152.987,153.752,155.671,152.979,33084.0,600519
1221,2015-01-26,154.329,155.263,155.858,153.777,35649.0,600519
1222,2015-01-27,155.28,152.979,155.28,151.187,41883.0,600519
1223,2015-01-28,152.036,150.736,153.225,150.592,30680.0,600519
1224,2015-01-29,149.658,149.615,151.187,148.638,32492.0,600519
1225,2015-01-30,150.329,150.49,153.735,149.912,47508.0,600519
1226,2015-02-02,149.072,148.486,149.828,147.364,33983.0,600519
1227,2015-02-03,150.745,151.501,151.739,149.658,27792.0,600519
1228,2015-02-04,152.163,150.549,154.652,150.337,35293.0,600519
1229,2015-02-05,152.01,147.832,153.65,147.789,41239.0,600519
1230,2015-02-06,148.333,148.299,149.912,147.449,37102.0,600519
1231,2015-02-09,149.292,156.537,157.217,148.638,87293.0,600519
1232,2015-02-10,156.962,155.331,157.302,154.117,53638.0,600519
1233,2015-02-11,154.924,155.561,156.495,154.652,22894.0,600519
1234,2015-02-12,156.274,155.917,156.699,154.592,25050.0,600519
1235,2015-02-13,156.376,155.0,156.707,154.074,40127.0,600519
1236,2015-02-16,155.043,155.697,155.968,153.921,39521.0,600519
1237,2015-02-17,155.9,154.771,156.189,154.508,34172.0,600519
1238,2015-02-25,155.433,156.249,157.727,153.828,59935.0,600519
1239,2015-02-26,156.113,158.525,160.011,155.9,62297.0,600519
1240,2015-02-27,158.746,162.271,165.201,158.661,63370.0,600519
1241,2015-03-02,162.058,161.999,164.606,160.529,31098.0,600519
1242,2015-03-03,160.784,157.939,163.078,157.268,42999.0,600519
1243,2015-03-04,158.822,158.992,159.689,156.792,40662.0,600519
1244,2015-03-05,157.141,157.574,158.856,156.325,36206.0,600519
1245,2015-03-06,157.429,155.96,158.389,155.663,25470.0,600519
1246,2015-03-09,157.812,162.704,163.918,156.113,43486.0,600519
1247,2015-03-10,162.177,159.536,162.653,159.069,29637.0,600519
1248,2015-03-11,159.536,163.061,163.927,159.51,40583.0,600519
1249,2015-03-12,163.927,163.715,166.467,162.568,38496.0,600519
1250,2015-03-13,163.672,161.302,164.691,160.173,25479.0,600519
1251,2015-03-16,161.43,164.572,165.201,158.839,31160.0,600519
1252,2015-03-17,165.617,167.129,168.76,165.532,45904.0,600519
1253,2015-03-18,167.155,169.405,169.864,166.067,39304.0,600519
1254,2015-03-19,168.632,165.863,169.015,164.827,33539.0,600519
1255,2015-03-20,164.946,164.054,165.617,162.126,51373.0,600519
1256,2015-03-23,165.345,165.694,167.112,164.097,40979.0,600519
1257,2015-03-24,165.88,166.212,167.698,163.163,60079.0,600519
1258,2015-03-25,163.927,163.74,165.711,163.129,42240.0,600519
1259,2015-03-26,164.394,168.649,169.788,163.078,67105.0,600519
1260,2015-03-27,168.174,165.243,168.649,163.884,40144.59,600519
1261,2015-03-30,165.354,167.129,168.981,164.012,63451.0,600519
1262,2015-03-31,167.053,166.441,170.526,164.793,88130.0,600519
1263,2015-04-01,166.501,165.914,167.8,165.184,76875.0,600519
1264,2015-04-02,166.441,165.269,167.834,163.825,62981.0,600519
1265,2015-04-03,164.776,167.163,167.333,163.74,51210.0,600519
1266,2015-04-07,167.197,170.442,170.79,166.305,59824.0,600519
1267,2015-04-08,171.996,173.695,178.944,171.223,135857.0,600519
1268,2015-04-09,173.678,169.872,174.867,169.066,62399.0,600519
1269,2015-04-10,169.864,170.059,172.412,169.541,102019.0,600519
1270,2015-04-13,171.189,173.185,173.686,168.972,91356.0,600519
1271,2015-04-14,173.27,174.969,177.755,173.236,81903.0,600519
1272,2015-04-15,177.602,174.714,178.179,173.406,55005.0,600519
1273,2015-04-16,177.135,192.185,192.185,176.523,86014.0,600519
1274,2015-04-17,202.913,197.528,211.236,193.892,192094.0,600519
1275,2015-04-20,195.353,198.776,208.688,194.504,130588.0,600519
1276,2015-04-21,203.847,218.651,218.651,203.847,122401.0,600519
1277,2015-04-22,228.309,224.138,228.478,218.38,134635.0,600519
1278,2015-04-23,224.232,217.471,224.376,214.872,86030.0,600519
1279,2015-04-24,213.937,219.552,220.562,208.102,100531.0,600519
1280,2015-04-27,218.779,217.258,227.459,214.88,78973.0,600519
1281,2015-04-28,215.738,210.548,219.645,209.835,87291.0,600519
1282,2015-04-29,209.028,212.154,214.889,209.028,59300.0,600519
1283,2015-04-30,213.317,214.235,216.502,210.43,64064.0,600519
1284,2015-05-04,214.6,216.562,219.985,212.358,54739.0,600519
1285,2015-05-05,214.039,204.654,214.039,203.745,73700.0,600519
1286,2015-05-06,207.227,206.123,209.784,203.855,60324.0,600519
1287,2015-05-07,208.094,208.034,213.937,206.021,68102.0,600519
1288,2015-05-08,209.045,215.882,216.485,208.858,57805.0,600519
1289,2015-05-11,213.615,218.66,219.127,212.341,61345.0,600519
1290,2015-05-12,218.456,216.095,218.456,214.039,47031.0,600519
1291,2015-05-13,215.568,217.777,223.357,214.464,58913.0,600519
1292,2015-05-14,217.649,213.538,220.41,213.377,41853.0,600519
1293,2015-05-15,213.538,208.238,215.305,205.214,54185.0,600519
1294,2015-05-18,208.094,204.815,208.094,203.932,35363.0,600519
1295,2015-05-19,204.739,212.375,212.527,204.017,47637.0,600519
1296,2015-05-20,214.039,215.696,220.834,211.746,63771.0,600519
1297,2015-05-21,217.437,219.637,221.938,215.747,47669.0,600519
1298,2015-05-22,220.562,234.305,235.103,220.486,66649.0,600519
1299,2015-05-25,229.328,243.623,245.033,228.478,67473.0,600519
1300,2015-05-26,243.427,242.527,246.315,241.185,60914.0,600519
1301,2015-05-27,242.51,235.188,245.738,231.876,46934.0,600519
1302,2015-05-28,233.787,221.777,238.671,220.919,60884.0,600519
1303,2015-05-29,220.843,224.087,228.478,220.741,57783.0,600519
1304,2015-06-01,224.181,230.568,231.859,220.664,65816.0,600519
1305,2015-06-02,229.753,226.457,229.753,221.395,64635.0,600519
1306,2015-06-03,225.234,223.204,226.457,220.843,46424.0,600519
1307,2015-06-04,223.365,219.314,225.081,203.847,92362.0,600519
1308,2015-06-05,219.229,215.602,222.618,208.943,85738.0,600519
1309,2015-06-08,213.623,224.775,227.238,212.171,96007.0,600519
1310,2015-06-09,225.081,220.01,229.158,217.861,77851.0,600519
1311,2015-06-10,217.131,221.726,226.678,215.568,80462.0,600519
1312,2015-06-11,220.834,220.885,224.656,218.94,52954.0,600519
1313,2015-06-12,222.635,225.93,231.876,221.684,90909.0,600519
1314,2015-06-15,226.763,221.59,231.027,220.902,100014.0,600519
1315,2015-06-16,219.985,215.696,225.761,214.464,69303.0,600519
1316,2015-06-17,215.704,216.664,218.932,211.491,58388.0,600519
1317,2015-06-18,214.906,207.219,216.418,204.357,61506.0,600519
1318,2015-06-19,208.833,199.863,211.058,198.768,67608.0,600519
1319,2015-06-23,203.677,214.252,217.309,198.861,81247.0,600519
1320,2015-06-24,212.341,221.862,225.251,210.345,95706.0,600519
1321,2015-06-25,222.108,213.861,222.558,212.519,66521.0,600519
1322,2015-06-26,212.358,205.928,217.224,199.855,99332.0,600519
1323,2015-06-29,210.956,209.487,217.861,193.485,165071.0,600519
1324,2015-06-30,209.487,218.838,220.681,208.943,126298.0,600519
1325,2015-07-01,216.587,218.702,228.054,213.173,103326.0,600519
1326,2015-07-02,216.842,221.089,240.03,208.102,118459.0,600519
1327,2015-07-03,216.587,212.179,221.259,205.716,109605.0,600519
1328,2015-07-06,227.587,215.772,227.621,203.422,272799.0,600519
1329,2015-07-07,212.341,207.397,217.929,203.422,167562.0,600519
1330,2015-07-08,194.504,201.18,208.085,186.656,289140.0,600519
1331,2015-07-09,201.18,219.085,221.182,197.901,138203.0,600519
1332,2015-07-10,218.286,225.582,240.37,214.005,256149.0,600519
